time,AU10,BE10,CA10,CN10,DK10,FR10,DE10,GR10,HK10,IN10,ID10,IE10,IT10,JP10,KR10,MY10,NL10,NO10,PL10,PT10,SG10,ZA10,ES10,SE10,TW10,TH10,TR10,GB10,US10
1.59439E+12,115.401,102.6139,106.728,100.0979,108.099,101.5051,104.8909,102.703,116.15,99.96,99.43,102.3843,97.4138,100.796,99.6521,109.8294,103.295,106.55,112.8425,100.55,116.978,90.7819,108.4202,108.035,99.2556,102.7426,100.3,147.4519,99.7969
1.5943E+12,114.984,102.5909,106.898,99.6762,108.038,101.4946,104.7992,103.77,115.45,99.87,99.3,102.3195,97.499,100.792,99.6659,109.417,103.25,107.288,112.944,100.56,116.973,89.8951,108.4796,107.881,99.2265,102.4561,100.1,147.3738,100.0312
1.59422E+12,115.256,102.4206,106.489,100.0779,107.809,101.3215,104.5512,103.71,115.5,99.8137,99.13,102.1558,97.6175,100.801,99.8223,109.504,103.0182,107.192,112.7118,100.6112,117.139,89.7609,108.4374,107.679,99.2167,102.6082,100.75,147.0992,99.5781
1.59413E+12,115.146,102.3421,107.123,100.3609,107.646,101.2409,104.4304,103.66,115.58,99.7721,99.13,101.8492,97.515,100.597,99.6656,108.7037,102.9098,106.841,112.6135,100.596,117.092,89.7449,108.2991,107.596,99.2739,102.4561,101.85,147.1432,99.8438
1.59404E+12,114.7041,102.3432,106.765,100.6458,107.603,101.2524,104.4712,103.262,115.05,99.6622,98.47,101.902,97.2948,100.549,99.4906,108.374,102.9352,106.603,112.6824,100.555,116.914,90.517,108.2858,107.601,99.264,102.7304,102.5,146.8653,99.4609
1.5937E+12,114.7211,102.2402,106.636,102.0119,107.591,101.1718,104.431,103.01,115.35,99.3605,98.4,101.8421,97.539,100.624,99.7299,108.5478,102.914,106.768,112.6334,100.2963,117.0601,92.1248,108.008,107.587,99.2154,103.0737,103.8,147.1231,99.5234
1.59361E+12,114.6165,101.7282,106.988,102.0333,107.192,100.6195,104.055,102.967,115.58,99.38,98.55,101.3337,96.9869,100.476,99.8668,108.175,102.464,106.784,112.0639,99.9348,116.8861,92.5781,107.4703,107.31,99.2248,103.0491,104.5,146.8452,99.4922
1.59352E+12,115.308,102.2834,106.988,101.9413,107.831,101.1794,104.724,102.65,115.58,99.0933,98.37,102.0033,97.1158,100.652,99.8668,108.0919,103.054,107.278,112.3819,99.9371,116.8911,92.3993,107.8557,107.605,99.2532,103.5396,104.5,147.3571,99.6875
1.59344E+12,115.16,102.4385,107.152,101.7718,107.937,101.299,104.8794,102.1791,115.5,98.9,98.6,101.922,96.7513,100.811,99.9455,107.804,103.15,106.807,112.1022,99.9691,116.849,92.7816,107.8495,107.613,99.282,103.5011,105,147.5425,99.9844
1.59318E+12,115.331,102.4525,107.168,101.8964,108.047,101.311,104.992,102.051,115.65,99,98.6,101.8047,96.7354,100.872,100.2233,107.888,103.183,106.65,112.4574,100.1071,116.7131,92.5831,107.9426,107.819,99.2238,103.6712,105.2,147.3482,99.7656
1.59309E+12,115.182,102.4068,106.941,101.8969,107.924,101.307,104.9648,101.8412,115.35,98.99,98.8,101.7258,96.6989,100.81,100.0195,107.894,103.0998,107.055,112.4982,99.9936,116.8593,92.63,107.9368,107.751,99.2238,103.3604,105,147.6138,99.3984
1.59301E+12,114.787,102.2,106.802,101.8985,107.686,101.0942,104.6692,121.6455,115.35,99.1262,99.1,123.6206,97.0158,100.81,99.8914,107.8079,102.8548,106.507,112.212,100.0082,116.549,92.22,107.8394,107.242,99.2238,103.4425,104.1,147.1641,99.4453
1.59292E+12,115.0041,101.9932,106.803,101.7871,107.339,100.8765,104.3767,121.5578,115.2,99.2565,98.63,123.568,97.0591,100.873,99.7921,107.856,102.5696,106.714,112.1777,99.8451,116.5492,91.64,107.7614,107.234,99.2139,103.1301,104.4,146.9307,99.1016
1.59283E+12,115.37,102.2619,106.828,101.9455,107.652,101.251,104.6702,121.6696,115.18,99.0764,98.79,123.9803,96.8196,100.87,99.6263,107.819,102.893,107.151,112.549,99.8485,117.072,92,107.9517,107.483,99.2234,103.0699,104,147.1529,99.1406
1.59257E+12,115.4219,101.9177,106.917,101.9899,107.421,100.9466,104.4519,121.7103,115.15,99.3,98.76,123.5966,96.1708,100.848,99.7483,107.777,102.649,106.7,112.3198,99.5931,116.941,92.3119,107.612,106.907,99.2127,102.9137,103.35,146.6433,99.2656
1.59249E+12,115.214,101.761,107.017,102.0725,107.354,100.771,104.3732,121.8209,115.25,99.5003,98.9,123.4294,95.9786,100.815,99.7186,107.616,102.505,107.082,111.9364,99.7365,117.177,91.72,107.3945,106.907,99.3287,102.9529,103.2,146.7753,99.1406
1.5924E+12,114.88,101.5385,106.922,101.9245,107.129,100.4966,104.2116,122.0862,114.8,99.6389,98.8,123.1561,95.6656,100.768,99.4865,107.62,102.296,107.399,111.6873,99.2491,116.8141,91.0903,106.8934,106.947,99.1929,102.9095,103.55,147.2764,98.875
1.59231E+12,114.9191,101.5553,106.755,102.2154,107.108,100.5188,104.202,122.5,114.9,99.2397,98.8,123.0812,95.7959,100.753,99.3928,107.578,102.363,107.86,112.28,99.3693,116.6302,91.7045,107.1844,106.824,99.1826,102.9707,103,147.1193,98.6875
1.59223E+12,115.492,101.4399,107.094,102.6323,107.264,100.42,104.4067,121.8404,115.38,99.7237,98.45,122.816,95.3221,100.908,99.3866,107.624,102.357,108.154,112.5695,99.2382,116.876,91.831,106.9,107.225,99.2211,103.5866,102.35,147.066,99.0547
1.59197E+12,114.9401,101.4608,106.937,102.4004,107.445,100.41,104.3508,121.3,115.35,99.6567,98.53,109.368,95.3582,100.809,99.8907,107.626,102.323,107.45,112.815,99.0027,116.5922,92.3953,106.5379,107.168,99.2306,103.6907,102.2,147.0642,99.2109
1.59188E+12,114.8411,101.1299,107.083,102.4234,107.285,100.69,104.143,120.8029,115.6,99.8726,98.65,109.349,94.9562,100.925,99.9373,107.63,102.102,107.543,112.34,98.7418,116.6915,92.6762,106.2273,107.039,100.0731,103.4537,102.5,147.2763,99.6016
1.5918E+12,113.8991,100.3783,106.609,102.1859,106.399,99.9299,103.2704,120.2008,114.9,99.7855,98.1,108.5666,94.274,100.737,99.5542,106.8807,101.442,106.169,112.3334,98.2861,116.2353,92.888,105.6995,106.245,100.0731,103.5412,103.2,146.3668,98.9844
1.59171E+12,113.5575,100.3639,105.952,102.2695,106.155,99.9302,103.0388,119.4704,114.65,99.85,98.3,108.551,98.9602,100.785,99.423,106.8442,101.173,106.226,112.0543,98.7387,116.151,93.031,106.0896,106.41,100.0575,103.1978,103,145.534,98.0781
1.59162E+12,113.135,100.6202,105.52,102.4733,106.232,100.21,103.1276,120.1155,113.98,99.5816,99.01,108.5743,99.4968,100.526,99.1869,107.221,101.407,105.872,111.415,99.374,115.593,93.6269,106.991,106.361,100.2064,102.6126,103.5,145.4836,97.625
1.59136E+12,113.135,100.2043,105.021,102.2,105.713,99.7936,102.712,120.5904,114.05,99.4997,99.27,108.2795,99.3706,100.576,99.1637,107.221,100.95,105.65,111.5181,99.2432,115.878,93.9655,106.897,106.54,100.2065,102.3097,104.5,145.2196,97.375
1.59128E+12,113.8574,100.4533,105.506,102.3051,106.185,100.0806,103.145,120.2162,114.48,99.494,99.5,108.5897,99.38,100.686,99.5197,107.771,101.405,106.699,112.678,99.3858,116.5836,95.1342,106.9538,106.577,100.2065,102.774,104.5,145.8763,98.0391
1.59119E+12,114.389,100.3051,106.101,102.7883,106.353,99.9326,103.4759,119.144,114.75,99.55,100,108.423,98.1686,100.837,99.5281,108.1447,101.506,106.692,112.9085,98.931,116.6452,95.863,106.3484,106.84,100.2066,103.5141,104.9,146.3412,98.8359
1.5911E+12,115.0661,100.8399,106.869,102.9285,107.083,100.4382,104.0852,119.3199,115.2,99.75,98.7,108.8878,98.5858,100.868,99.4308,108.237,102.12,107.256,113.2608,99.567,117.5999,95.2829,106.9439,107.16,100.2067,103.368,105.55,146.9537,99.3828
1.59102E+12,115.173,100.653,106.959,103.4923,106.802,100.2426,103.9767,119.3318,114.98,99.7323,97.44,108.6624,98.8508,100.877,99.8203,108.4058,102.022,107.753,113.6561,99.6232,117.7968,94.3554,106.7439,107.108,100.2068,103.6197,104.5,146.941,99.625
1.59076E+12,115.279,101.1701,106.961,103.5711,107.34,100.7289,104.4353,119.1032,114.52,100.0313,97.4,109.0319,98.7719,100.925,99.9679,108.6617,102.422,107.5,114.3604,99.6247,117.8978,93.9479,106.478,107.455,100.2069,104.2853,101.7,147.5304,99.6797
1.59067E+12,115.279,101.1701,106.693,103.5711,107.34,100.7289,104.4353,119.1032,114.52,103.35,97.4,109.0319,98.7719,100.925,99.9679,108.6617,102.422,107.5,114.3604,99.6247,117.8978,93.9479,106.478,107.455,100.2069,104.2853,101.7,147.5304,99.3203
1.59059E+12,115.33,100.9845,106.834,103.6353,107.071,100.5195,104.1475,119.1654,114.15,103.35,97.4,108.7927,99.2914,100.979,100.3279,108.543,102.185,107.337,114.0736,99.2212,117.8544,93.9445,99.838,107.383,100.2069,103.9081,101.7,147.1227,99.3438
1.5905E+12,115.331,100.5197,106.777,103.4261,106.955,100.1219,104.1594,118.5504,114.35,103.35,97.891,108.4908,98.6396,100.959,100.203,108.4124,101.96,106.91,112.4305,98.3857,117.5829,93.8629,99.3118,107.293,100.207,104.2824,102.212,147.4968,99.2812
1.59015E+12,115.483,100.6458,107.254,103.3735,107.573,100.3349,104.8575,117.46,114.1,103.43,96.62,108.6926,97.7791,101.043,100.3999,108.5028,102.463,108.45,111.8564,97.3823,119.0374,92.9361,98.7597,107.669,100.2073,105.1266,101.4,147.7566,99.625
1.59007E+12,114.9881,100.8697,106.821,103.2513,107.634,100.4968,104.929,117.131,115.15,102.95,96.62,108.8973,97.5532,100.968,99.9088,108.3448,102.695,108.739,112.1435,97.169,119.0428,94.1551,98.64,107.562,100.2073,104.6055,102,147.8104,99.5
1.58998E+12,114.647,100.6627,106.706,103.3084,107.355,100.3188,104.6663,116.61,114.91,102.885,96,108.8018,97.4248,100.956,99.7039,107.9218,102.512,108.739,112.5914,97.0818,119.12,93.778,98.5928,107.562,100.2074,104.4196,102,147.077,99.375
1.5899E+12,114.3613,100.469,106.372,102.6875,107.073,100.1638,104.624,116.1498,115.1,102.9325,95.3,108.7371,97.3608,100.973,99.4994,107.677,102.407,108.831,112.2886,97.0901,118.882,92.18,98.5593,107.513,100.2076,104.2279,98.6,146.8886,99.4062
1.58981E+12,115.046,100.3166,106.9,103.4192,107.361,100.0608,104.7801,114.918,115.79,102.77,95,108.5415,97.0785,101.083,99.6415,107.89,102.197,109.14,113.1094,96.235,118.936,92.7781,97.767,107.677,100.2076,104.4738,98.6,146.79,99.0156
1.58955E+12,115.068,100.4098,106.9,103.5507,107.788,100.2448,105.3218,114.3765,115.88,102.6,94.35,108.936,95.5429,101.017,99.8089,108.0159,102.647,110.601,113.2493,95.9848,118.8395,89.9887,97.4959,107.898,100.2077,104.7257,98,147.1205,99.7891
1.58946E+12,115.195,100.5559,107.06,103.7554,107.83,100.4003,105.4113,114.3827,115.83,102.746,93.999,109.0344,95.838,101.033,99.757,107.9379,102.9,110.504,112.7219,96.0524,118.6507,90.0172,97.5104,108.005,100.2077,104.5556,98,147.4667,100.0156
1.58938E+12,114.5485,100.671,106.852,103.8176,107.671,100.4429,105.2966,114.15,115.65,102.47,93.9023,108.9786,95.9679,100.985,99.6677,107.984,102.816,110.048,112.4177,96.2877,118.0878,91.109,97.709,107.84,100.2078,104.7779,98.4,147.4322,99.6953
1.58929E+12,114.6234,100.488,106.871,104.0581,107.486,100.233,105.0737,113.6472,115.25,101.98,92.45,108.5527,95.2241,101.042,99.4007,107.944,102.476,109.597,111.7609,95.5799,117.468,91.4725,97.2141,107.424,100.208,104.6228,98.15,146.9477,107.9062
1.5892E+12,114.5552,100.3324,106.427,104.0116,107.451,100.1142,105.1478,113.4883,114.75,101.935,92.7,108.425,95.2996,100.88,99.0546,108.7067,102.339,109.51,110.5992,95.3556,117.233,91.102,96.9743,107.688,100.208,104.6065,97.75,146.6791,107.375
1.58894E+12,115.285,100.5857,106.506,104.0873,107.863,100.3392,105.37,113.2613,115.28,103.38,92.23,108.5722,95.7055,100.981,99.3648,108.7067,102.579,109.45,110.506,95.5058,117.286,91.5844,97.115,107.965,100.2081,104.7861,99,147.1377,107.6797
1.58886E+12,114.9081,100.5687,106.833,104.0362,107.94,100.2707,105.4916,113.2563,114.4,102.99,92.23,108.5692,94.982,100.979,98.8329,108.846,102.719,109.45,110.4581,95.2736,116.971,90.955,96.9124,108.246,100.2082,104.0448,99.2,147.1825,108.1094
1.58877E+12,115.1332,100.1538,106.212,104.7518,107.476,99.9012,105.0697,113.3499,114.8,102.99,92.5,108.2644,94.403,101.221,98.6821,108.846,102.23,108.137,110.6836,94.9302,116.9564,88.98,96.5464,108.038,100.2082,103.9336,101.6,147.1706,107.5156
1.58869E+12,115.6079,100.8627,106.634,105.165,108.088,100.6294,105.8294,113.161,115.27,102.6575,92.72,108.9212,95.365,101.221,98.7181,108.5928,103.017,108.275,110.8098,95.7216,117.306,89.0299,97.235,108.375,100.2658,103.9011,103.9,147.5994,107.8906
1.5886E+12,115.9558,100.7917,106.645,105.1647,107.754,100.5344,105.6378,113.5459,115.2,102.62,93.5,108.7694,96.2666,101.221,98.7168,108.088,102.949,107.747,110.72,96.0363,117.513,86.531,97.4082,108.335,100.2754,103.7265,104.4,147.2384,108.1562
1.58834E+12,115.521,101.1844,107.09,105.0303,108.073,100.9792,105.9094,113.6178,115.5,102.37,93.89,109.4191,96.1211,101.221,98.5716,108.1719,103.221,107.453,111.3215,96.2433,117.23,85.775,97.821,108.288,100.1894,103.7261,105.25,147.0328,108.3125
1.58825E+12,115.313,101.2293,106.89,105.3015,108.133,101.0001,105.8842,113.3826,115.5,102.37,94.2502,109.1298,96.1752,101.36,98.5676,108.217,103.166,107.453,111.3233,96.275,117.225,85.8894,97.6582,108.264,100.1894,103.7935,105.25,147.3094,108.1719
1.58817E+12,115.0263,100.526,106.704,105.4065,106.951,100.3408,104.959,113.4618,115.5,102.295,92.5,108.4279,96.3014,101.439,98.5663,108.056,102.517,106.416,111.312,95.6015,116.915,84.6279,97.0894,108.456,100.2373,103.421,104.5,146.6202,108.25
1.58808E+12,114.9381,100.1218,106.614,105.1115,106.794,99.9724,104.687,113.517,115.2,102.2,92.47,108.092,96.5301,101.439,98.1517,108.015,102.143,106.096,111.4631,94.8996,116.2474,82.9764,96.6357,108.187,100.1608,103.3573,105.15,146.5755,108.3984
1.58799E+12,115.1261,99.863,106.128,105.2967,106.503,99.7981,104.525,113.115,115.05,102.23,92.9,107.9,96.3016,101.364,98.0525,108.1429,101.891,105.894,112.06,94.462,116.2993,82.2762,96.2,107.937,100.343,103.3807,105.1,146.3624,107.9062
1.58774E+12,115.445,99.7823,106.544,105.3737,106.659,99.7722,104.7261,112.2,115.25,102.24,93.5,107.8283,95.4586,101.211,98.1478,108.0599,101.911,105.935,112.1165,93.9158,116.3033,82.3333,95.6752,107.814,100.4775,103.6502,103,146.5747,108.5469
1.58765E+12,115.558,99.163,106.369,105.4679,106.218,99.2236,104.2721,111.875,115.05,102.83,94,107.2428,94.3412,101.07,98.3068,107.645,101.294,105.418,112.3414,92.797,116.084,82.6221,94.7308,107.409,100.372,102.8896,101.5,146.5962,108.5469
1.58756E+12,115.9315,98.6586,106.203,104.9417,106.14,98.747,104.1418,110.2743,115.3,101.63,94.2,107.2342,93.4415,101.059,98.4732,107.3883,101.105,105.361,112.7851,91.957,116.2274,83.67,93.888,107.399,100.2666,103.4593,101.5,146.2779,108.375
1.58748E+12,115.831,99.253,106.574,104.7028,106.798,99.2842,104.8013,110.7872,114.5,101.68,94.46,107.635,92.839,100.815,99.0672,107.733,101.773,105.449,112.5985,93.063,116.189,85.5769,95.15,107.631,100.1996,103.1525,100.5,146.5452,108.8125
1.58739E+12,116.0038,99.3324,106.087,104.642,106.409,99.3152,104.5107,112.62,114.05,101.63,93.85,107.8106,94.745,100.86,99.1739,107.649,101.511,105.497,111.5406,94.1853,116.0464,85.6996,96.2612,107.53,99.8856,102.7674,99.1,146.0655,108.4141
1.58713E+12,115.8499,99.9493,105.92,104.7719,106.622,99.7373,104.769,113.984,114.15,100.37,93.85,108.3516,95.9754,100.828,99.3241,107.651,101.812,106.055,111.4745,95.065,115.9555,85.6504,96.9424,107.863,99.9793,102.1321,92,146.5256,108.0391
1.58704E+12,115.9079,99.8777,106.256,105.2514,106.471,99.65,104.772,114.0041,114.3,100.07,93.4,108.2515,95.623,100.924,99.5219,106.481,101.838,106.719,112.2149,95.09,116.0553,85.0286,96.787,108.014,99.9506,102.1896,91.5,146.6024,108.1484
1.58696E+12,115.1512,99.7079,105.948,104.8983,106.353,99.47,104.658,114.5998,114.2,100,94.26,108.2748,95.1593,100.788,99.0045,105.8954,101.651,106.967,112.3557,94.774,115.6886,84.2648,96.4752,108.127,99.9314,102.094,93.5,146.5526,108.2031
1.58687E+12,115.1091,99.2249,104.787,104.8871,105.791,98.9912,103.7957,115.7627,113.47,99.8,93.35,107.7464,96.0963,100.834,99.0033,103.929,101.006,106.803,111.6859,95.2587,115.4566,84.566,96.6914,107.555,99.8548,102.0019,94.6,146.1307,107.0938
1.58678E+12,115.311,99.1367,104.86,104.5152,105.426,98.983,103.4608,116.8738,113.3,99.8,92.35,107.9389,97.782,100.902,98.9852,103.93,100.797,106.37,111.4403,95.5785,115.5076,82.657,97.17,107.175,99.9026,101.7229,94.6,146.5169,106.8906
1.58644E+12,115.27,99.1588,104.77,104.707,105.407,98.9666,103.4598,116.8692,113.3,99.75,92.35,107.8699,97.791,100.827,99.2791,103.975,100.864,106.37,111.5322,95.6,115.469,82.7272,97.21,107.175,99.9409,101.7481,97,146.5277,107.3516
1.58635E+12,115.1361,98.573,104.251,105.8052,105.109,98.3856,103.0601,116.625,112.93,100.06,92.4,107.2293,97.23,100.824,98.6096,103.976,100.316,106.273,110.2211,94.8992,115.4215,82.235,96.6966,107.298,99.8067,100.7865,93.6,145.5934,106.9062
1.58627E+12,115.2752,98.5692,104.12,105.487,105.28,98.393,103.162,116.3911,112.73,100.3825,91.71,106.974,97.6749,100.925,98.126,104.018,100.485,106.358,109.854,95.2506,115.4866,81.6996,96.9503,107.856,100.2293,101.4064,94,145.252,107.4844
1.58618E+12,116.7056,99.558,104.739,105.1534,105.997,99.3521,104.2399,115.9077,113.53,101,92.2,107.4577,98.6744,100.955,98.3248,104.141,101.579,106.993,109.2413,95.9076,115.6816,80.4223,97.826,108.521,100.3644,100.5422,91.5,146.2552,107.8438
1.58592E+12,116.8566,99.5556,105.246,105.1547,106.213,99.3014,104.419,115.3182,113.85,101,92.5,107.6896,98.1913,101.077,98.3567,104.0599,101.66,103,109.1536,95.6711,116.0195,80.1595,97.5894,108.869,100.4224,100.5751,93,146.523,108.6406
1.58583E+12,116.835,99.7534,114.113,105.1622,106.176,99.5151,104.3745,116.7205,113.6,102.38,92.229,107.887,98.7673,101.077,98.5459,103.616,101.752,107.038,108.4736,95.848,115.561,80.9612,97.8946,108.765,100.4224,100.1632,94.75,146.3361,108.5234
1.58575E+12,117.803,100.1436,114.512,105.2901,106.511,99.9336,104.686,117.1046,114.3,102.38,93.5,108.2163,98.323,100.9,98.3314,104.269,102.146,105.903,109,95.5342,114.0501,81.395,98.0002,108.707,100.4224,100.6208,95.999,146.5656,108.7812
1.58566E+12,116.848,100.4285,113.773,105.1627,106.558,100.1044,104.7441,117.934,114.1,102.38,93.5,109.0506,98.4081,100.799,98.2511,104.1059,102.442,104.859,109.141,95.839,113.7731,83.651,98.2612,108.598,100.191,101.498,96.5,146.1519,107.9375
1.58558E+12,116.647,101.0224,113.124,104.8527,107.219,100.6848,105.1637,118.47,114.25,101.913,94,109.58,98.7988,101.022,98.162,103.862,102.686,104.627,108.7705,97.366,114.156,78.318,99.0569,108.841,100.1814,101.2593,96.5,146.4847,107.2812
1.58532E+12,115.1611,101.0926,113.361,105.0688,107.035,100.5847,104.8292,119.1008,113.85,102.1,93.5,109.445,100.098,100.872,98.533,103.4971,102.367,103,107.0682,97.8313,112.7115,79.6707,99.3898,108.044,100.1817,101.5198,98.6,146.045,108.6016
1.58523E+12,115.173,100.3883,112.375,105.1252,105.789,99.8571,103.7332,118.396,113.4,101.65,92.4989,108.5168,101.085,100.898,98.7036,102.853,101.415,102.748,108.0846,97.442,112.4836,75.5433,99.216,107.07,99.662,100.4524,98,145.7627,106.1953
1.58514E+12,114.611,98.4543,111.861,104.5961,105.036,98.0638,102.7445,111.853,112.9,100.9,91,106.8688,98.0196,100.616,97.4342,102.371,99.927,102.716,107.7215,94.0741,111.991,75.5433,96.356,106.955,100.0178,101.8065,99.3,145.018,106.0391
1.58506E+12,115.499,98.6492,112.131,104.6825,105.875,98.2579,103.3,110.7948,112.25,100.9,91,106.8828,97.89,100.592,96.9584,102.4114,100.814,103.125,106.2718,93.8656,111.306,75.5297,96.277,107.295,99.9725,100.4089,97.25,144.6882,106.0156
1.58497E+12,115.283,99.3308,112.878,104.8407,106.5,98.9358,103.8124,110.0581,112.35,100.8,91.5,107.5712,97.6075,100.304,96.7385,102.0514,101.315,103.829,107.3477,95.0226,111.2609,78.6628,97.4484,107.51,100.1424,100.4922,96,145.316,106.8906
1.58471E+12,112.9067,99.3405,112.177,104.5108,106.061,98.934,103.3308,111.0228,111.1,101.2,91.9974,107.3825,97.1846,100.088,97.7272,102.6943,100.93,103,106.23,95.1939,110.5811,79.3898,97.6116,107.101,99.6807,100.5918,97.2,143.5234,106.2109
1.58462E+12,109.488,98.1403,110.965,104.1707,105.698,97.7948,101.9573,110.2702,109.45,100.35,94,105.67,96.0378,100.088,97.3256,102.2534,99.761,102.853,104.4014,93.692,109.4113,77.9803,96.1936,106.237,98.283,99.553,98.4,141.515,103.1953
1.58454E+12,112.31,96.8682,110.506,104.0778,108.032,96.721,102.2853,99.25,109.15,101.365,96.121,105.1748,91.1438,100.316,98.7092,104.0358,98.911,103.286,106.1123,90.1858,111.2309,79.9991,92.6974,107.207,99.2363,101.1308,99.8,140.5301,102.9062
1.58445E+12,114.0384,98.0672,111.316,104.3468,107.951,97.7402,104.3648,101.8562,111.4,101.525,95.4993,106.32,90.9986,100.896,99.2113,105.0267,101.012,104.396,105.9922,92.0879,112.7075,83.5834,94.8075,108.218,99.8923,103.1211,100,143.6118,103.9141
1.58437E+12,115.476,98.7907,113.062,104.6298,110.864,98.4098,104.7434,104.886,111.6,101.505,97,107.1088,92.7173,100.873,98.4891,106.1954,101.427,104.623,104.0436,94.0053,112.8964,83.992,96.5424,107.543,100.2443,103.3558,101,145.2195,107.3125
1.58411E+12,114.7382,100.3379,112.397,104.7089,110.629,99.9732,105.9539,114.045,111.6,100.9,96.5023,108.2973,95.8266,101.101,98.1756,105.7365,102.536,103,105.0155,96.4848,112.0207,87.6392,98.8632,108.897,100.0372,102.5821,104,145.5436,104.8906
1.58402E+12,116.897,101.5456,114.776,105.0125,111.885,101.348,107.6571,114.9528,113.7,101.655,98.5006,109.8422,96.3068,101.657,99.7661,106.8762,107.2068,105.472,106.7351,97.8144,114.2151,88.5636,99.6312,110.758,100.5416,104.2292,103,147.2542,106.7266
1.58393E+12,117.8341,103.7951,114.227,104.8568,111.914,103.1508,107.8202,119.25,114,102.2325,100.5,111.23,101.4982,101.597,99.8431,107.8529,107.69,105.081,108.8139,100.5191,114.7479,92.0103,102.416,111.072,100.5807,105.8998,105.2,147.323,105.9609
1.58385E+12,116.643,103.5512,114.165,104.2365,112.589,102.9687,108.2249,118.375,113.6,102.85,100,111.0382,99.87,101.387,100.0157,108.075,107.8444,105.267,110.5754,99.7384,114.9418,92.3853,101.5196,111.566,100.338,106.4134,106,147.7686,106.5781
1.58376E+12,118.574,104.3876,115.402,105.1444,113.168,103.75,108.8802,116.086,114.6,102.85,99.2521,111.6947,99.4612,102.412,100.5174,108.3328,108.5766,106.667,111.6093,100.7464,116.4304,91.6237,102.3129,112.723,100.5813,106.9308,104.25,148.8536,108.9844
1.58351E+12,117.832,104.0312,113.572,104.7768,111.87,103.479,107.4056,120.528,113.1,101.915,102.6615,111.9532,102.575,102.437,99.8612,108.9827,107.8549,104.4,109.594,101.6392,114.428,93.391,102.8308,111.135,100.2022,105.8214,106.9,148.0601,107
1.58342E+12,116.768,103.9873,112.46,104.4305,111.448,103.4442,107.072,121.8532,112.2,101.5,103.5,112.109,102.606,102.084,100.2071,108.9467,107.6168,103.613,109.1178,101.8002,113.256,94.0857,102.812,110.468,99.9879,105.5913,106.75,146.726,105.5156
1.58333E+12,117.384,103.7213,110.939,104.5751,111.033,103.2221,106.579,122.5811,112.6,101.59,103,112.231,103.203,102.384,100.4899,109.0739,107.2806,103.478,108.8467,102.3799,113.1264,94.4687,103.2313,110.116,99.9986,105.7333,106,146.1103,104.2031
1.58325E+12,116.637,103.6194,111.374,104.1984,110.982,103.2,106.4566,122.3859,111.55,100.66,101.6,111.8742,103.369,102.093,99.8701,108.694,107.1337,102.377,108.7998,102.02,112.342,93.9108,103.0806,110.065,99.7855,104.7665,102.9,145.9229,104.7305
1.58316E+12,116.576,103.3956,110.091,104.453,111.034,102.9455,106.4392,120.6744,111.3,100.745,99.25,111.7603,101.94,102.346,99.8519,108.696,107.1037,102.895,109.626,101.046,113.141,92.2855,102.075,110.685,99.7719,105.0099,100.3,145.624,103.0703
1.5829E+12,116.342,103.297,109.783,104.10427,110.872,102.88632,106.24504,121.05904,111.3,100.55,101,111.689426,102.22,102.529,100.189136,108.652744,107.011,102.397,108.192441,101.10748,113.137364,92.705677,102.12384,110.143,99.679003,104.777912,98,145.246,103.226563
1.58281E+12,117.459,110.977107,109.56,103.956912,110.208,102.563043,105.588923,122.25018,110.5,100.45,103.13,111.50108,102.56968,102.006,99.198766,108.486787,106.493036,100.625,108.582054,100.953918,112.301826,94.571053,101.8412,109.351,99.679003,105.029978,100.6,144.941,102.207031
1.58273E+12,117.318,110.73232,109.001,103.58067,109.715,102.268714,105.177017,123.198504,110,100.7725,103.4,111.703589,103.386,101.912,99.66321,108.311498,106.184262,100.625,107.590277,102.05,111.75677,95.521398,102.5076,108.845,99.611258,105.036618,101.5,144.483788,101.460938
1.58264E+12,117.45,110.89868,109.05,103.328515,109.889,102.444944,105.279888,124.1,109.4,100.67,103.529,111.865749,103.475,102.001,99.37905,108.019,106.319,100.625,107.391074,102.452876,111.026,94.598799,102.876504,109.032,99.510697,104.743325,101.8,144.352593,101.328125
1.58255E+12,117.431,110.7488,109.189,103.549078,109.56,102.3082,104.937,124.67,109.4,100.65,103.55,111.826,103.6902,101.592,99.451455,107.162132,106.0716,100.423,106.781497,102.612722,111.117955,94.445224,102.91592,108.916,99.581736,104.979804,101.7,144.051412,101.125
1.5823E+12,116.946,110.4782,108.449,103.345,109.088,102.00644,104.4392,125.133418,108.75,100.2,103.4,111.620722,104.254232,101.592,99.206579,107.934931,105.71672,99.975,105.856556,102.50064,110.666,94.48155,102.763717,108.46,100.73602,104.751079,102.95,143.417,101.347656
1.58221E+12,116.704,110.5778,108.202,103.179774,109.157,102.12616,104.5324,125.048445,108.35,100.17,103.77,111.764304,104.2,101.367,98.628744,107.640008,105.7714,99.736,105.386296,102.5,110.437454,94.238475,102.711,108.243,100.73602,104.467129,104.09,143.330192,99.8125
1.58212E+12,116.124,110.303,107.736,102.879766,108.868,101.79732,104.2738,125.08956,108.18,100.4125,103.77,111.4682,103.886958,101.439,98.169508,107.981754,105.545768,99.364,105.29738,102.09,110.491138,94.114834,102.274501,107.8,100.553754,104.4398,106,142.758886,99.375
